transaction_id,customer_id,account_id,customer_name,customer_email,account_age_days,timestamp,amount,currency,merchant_category,merchant_id,channel,device_id,ip_country,home_country,is_new_device,destination_account_age_days,label,attack_type
txn_3649669be0de4a,cust_394f8506ae,acc_970ff2d0b1c3,Saanvi Verma,saanvi.verma743@outlook.com,169,2026-08-08T06:54:05,472.08,USD,travel,merch_04ff837f,card_present,dev_hrlfvwhwga,DE,DE,False,,0,
txn_5d6478c911ab41,cust_c1ba39af35,acc_54683de2f1ea,Dev Reddy,dev.reddy690@gmail.com,1882,2026-08-08T07:05:50,12.49,INR,utilities,merch_569489ad,card_not_present,dev_jpcfv7hs1t,IN,IN,False,,0,
txn_d3fe27d7e0944d,cust_b3875e11da,acc_380594c5fc47,Ananya Rao,ananya.rao797@yahoo.com,982,2026-08-08T07:42:23,359.5,USD,electronics,merch_5664e0af,card_present,dev_ygqymh33dh,GB,GB,False,,0,
txn_b32b8626db6e44,cust_4b29d82939,acc_0445f1650876,Pooja Patel,pooja.patel162@gmail.com,1719,2026-08-08T07:43:52,36.97,INR,ecommerce_general,merch_f13db2a7,card_present,dev_e6zvlhyl2l,IN,IN,False,,0,
txn_973353a779d143,cust_88edeaf0ee,acc_6517db7190e9,Myra Patel,myra.patel780@gmail.com,1711,2026-08-08T07:50:07,161.77,USD,ecommerce_general,merch_1e0f4f2c,card_present,dev_e6jdvzlsg5,US,US,False,,0,
txn_506e7568529046,cust_96a8375834,acc_6cc0020e604d,Pooja Singh,pooja.singh344@gmail.com,783,2026-08-08T07:52:10,37.48,INR,fuel,merch_d7b8ee08,card_not_present,dev_abz1k0r401,IN,IN,False,,0,
txn_58e4f7e70c3e45,cust_edfeb42042,acc_c052bd967988,Rohan Sharma,rohan.sharma924@outlook.com,1732,2026-08-08T07:55:25,27.4,USD,apparel,merch_666beb23,card_present,dev_0skmsu9kdp,US,US,False,,0,
txn_cbf111a086bb4c,cust_c47ee39c23,acc_7534c507bbf5,Simran Verma,simran.verma435@proton.me,798,2026-08-08T08:05:34,49.48,INR,grocery,merch_95491a52,card_present,dev_iqwfjrbnvl,DE,IN,True,,0,
txn_9cc80e3b03824c,cust_60bdf2c8f9,acc_fe5391814dda,Ananya Iyer,ananya.iyer67@outlook.com,834,2026-08-08T08:07:32,9.54,USD,grocery,merch_f8677a8e,card_present,dev_f8j7jvylma,GB,GB,False,,0,
txn_dc42b6e6ab5242,cust_a79cd427b7,acc_3140e4656612,Dev Joshi,dev.joshi836@gmail.com,919,2026-08-08T08:18:29,35.42,USD,electronics,merch_90eef5db,card_not_present,dev_5zwuot8mmd,AE,AE,False,,0,
txn_34935eaf56c145,cust_fa8cad5fd0,acc_cdf4d89e36ed,Karan Gupta,karan.gupta569@gmail.com,1193,2026-08-08T08:27:00,52.57,USD,travel,merch_419be05b,card_present,dev_bkj7coxyha,SG,SG,False,,0,
txn_e597b15ccab74a,cust_edc41afa3e,acc_98d4998ea7d9,Arjun Sharma,arjun.sharma918@yahoo.com,2019,2026-08-08T08:46:02,29.54,USD,ecommerce_general,merch_7cacb936,app_transfer,dev_q73smql2tb,AE,AE,False,,0,
txn_9e4160110f3c4c,cust_b0fcd2b7d1,acc_64cb13cf3820,Diya Rao,diya.rao239@yahoo.com,1067,2026-08-08T09:05:42,9.38,INR,food_delivery,merch_87173183,card_not_present,dev_gzr64l4ywp,IN,IN,False,,0,
txn_adabf6fbbe3b44,cust_c2bf19202c,acc_bfeec73a87a2,Rohan Kapoor,rohan.kapoor595@outlook.com,776,2026-08-08T09:08:54,6.86,USD,grocery,merch_fa563d0d,card_present,dev_jldj7p1f99,AE,AE,False,,0,
txn_724ff2c0c42744,cust_d6ce4852a7,acc_cbb30094caba,Dev Iyer,dev.iyer805@gmail.com,627,2026-08-08T09:12:30,7.74,INR,food_delivery,merch_1f05e243,card_not_present,dev_1mmo1ds3hg,DE,IN,True,,0,
txn_a2d6c88acd7f47,cust_e8a4c50bc0,acc_a103ac933ef1,Ishaan Verma,ishaan.verma148@proton.me,1277,2026-08-08T09:22:27,53.98,USD,ecommerce_general,merch_2a78f883,card_present,dev_90f8nuix6h,GB,GB,False,,0,
txn_15d4692fb7e442,cust_cc1bc98778,acc_019d045e13f2,Vivaan Gupta,vivaan.gupta274@yahoo.com,2328,2026-08-08T09:34:00,22.58,USD,grocery,merch_fe5421ea,wire,dev_yfc2htmqwy,DE,DE,False,,0,
txn_454e3d11582e4a,cust_04e5154a3e,acc_45aefee2427d,Priya Joshi,priya.joshi910@yahoo.com,112,2026-08-08T09:35:48,45.77,USD,ecommerce_general,merch_7806605d,card_not_present,dev_9qeyzwpiss,US,US,False,,0,
txn_2b94b2185e724b,cust_db9e8cb7a6,acc_104e6a0c5bde,Simran Das,simran.das560@gmail.com,1827,2026-08-08T09:36:02,5.0,INR,food_delivery,merch_f43defe9,card_not_present,dev_az3cegbmxi,GB,IN,True,,0,
txn_eb5cc208ffae4b,cust_93806c2a78,acc_893c13e30693,Kabir Patel,kabir.patel234@yahoo.com,1048,2026-08-08T09:37:08,27.15,USD,grocery,merch_06a10a5f,card_not_present,dev_u2slz2c11u,AE,AE,False,,0,
txn_1300b5a18aee4a,cust_17f2b09915,acc_9883a31b07e1,Vivaan Khan,vivaan.khan805@proton.me,1168,2026-08-08T09:40:18,8.12,INR,utilities,merch_41c6c9ef,card_present,dev_sk35hxdoc9,IN,IN,False,,0,
txn_6ff571be47664a,cust_1771bf057a,acc_d2c3b7096762,Rohan Gupta,rohan.gupta370@yahoo.com,755,2026-08-08T09:44:58,2.07,INR,food_delivery,merch_30f3f85a,card_not_present,dev_u9jn01n3p6,IN,IN,False,,0,
txn_98e26d9bf41849,cust_8991a7da65,acc_490c9ea8b98e,Simran Reddy,simran.reddy189@gmail.com,2448,2026-08-08T09:45:16,9.37,INR,apparel,merch_0b6a6c4a,app_transfer,dev_dkfeekot16,IN,IN,False,,0,
txn_50d70af2389940,cust_467fabdbe1,acc_57e9586df3a8,Diya Sharma,diya.sharma929@gmail.com,578,2026-08-08T09:54:27,42.21,INR,electronics,merch_f9cd9521,app_transfer,dev_jqrjdod4p4,IN,IN,False,,0,
txn_9ff070d150f040,cust_37e397a769,acc_524e4b5023bc,Dev Nair,dev.nair679@yahoo.com,967,2026-08-08T10:00:38,15.4,INR,fuel,merch_e6c8f094,app_transfer,dev_m5c7k4rjny,IN,IN,False,,0,
txn_077c527777cb47,cust_b253861782,acc_97911d39d948,Rahul Patel,rahul.patel722@outlook.com,1236,2026-08-08T10:04:10,28.58,USD,ecommerce_general,merch_35668a2d,app_transfer,dev_6t0rkqxj67,AE,AE,False,,0,
txn_7425be80278946,cust_be1c762edc,acc_748eaab6e388,Priya Verma,priya.verma637@outlook.com,2306,2026-08-08T10:18:43,63.4,USD,travel,merch_88a7f717,app_transfer,dev_zlkw5e11dx,AE,AE,False,,0,
txn_c4e3110c00af4a,cust_3abd3b6de7,acc_23e30e11db50,Arjun Rao,arjun.rao445@gmail.com,97,2026-08-08T10:56:59,6.68,INR,food_delivery,merch_997978b6,card_present,dev_8v5gozu336,IN,IN,False,,0,
txn_8ca207259b5d4a,cust_9e052e2c69,acc_6fa7bbe65097,Aditya Kapoor,aditya.kapoor815@proton.me,730,2026-08-08T11:03:51,14.44,INR,fuel,merch_21303a93,card_not_present,dev_x2swosjvbc,IN,IN,False,,0,
txn_26f3f63976e748,cust_ff3471314b,acc_0521d6a2d17c,Diya Singh,diya.singh110@proton.me,1365,2026-08-08T11:05:55,9.17,USD,utilities,merch_ba6f67e1,card_not_present,dev_m0rrcdw26u,AE,AE,False,,0,
txn_50190271293842,cust_aa94c0e8f8,acc_fde38441d1dc,Meera Sharma,meera.sharma393@outlook.com,538,2026-08-08T11:07:28,19.88,INR,ecommerce_general,merch_bcef22dd,card_present,dev_kbjn7fdtgs,IN,IN,False,,0,
txn_7f9b7aa021724a,cust_2fa4ff8b86,acc_921c1293815d,Myra Mehta,myra.mehta475@proton.me,1669,2026-08-08T11:07:47,66.01,USD,utilities,merch_95a54a02,card_not_present,dev_g2lwl0tqft,US,US,False,,0,
txn_c925ab4cfb114d,cust_65e45aa42e,acc_60fb24d45a45,Priya Nair,priya.nair690@proton.me,649,2026-08-08T11:13:19,73.12,INR,grocery,merch_8343360b,card_not_present,dev_kn6dyldeco,IN,IN,False,,0,
txn_a8196479e4ae4c,cust_175208927e,acc_69b91a5d3682,Dev Kapoor,dev.kapoor385@gmail.com,1180,2026-08-08T11:13:24,46.45,INR,utilities,merch_67c4e2f8,card_not_present,dev_sjp0esuswi,IN,IN,False,,0,
txn_68589d8587ac43,cust_edc41afa3e,acc_98d4998ea7d9,Arjun Sharma,arjun.sharma918@yahoo.com,2019,2026-08-08T11:16:30,12.08,USD,utilities,merch_42600086,app_transfer,dev_ggfwj6jyid,AE,AE,True,,0,
txn_12aad06e3d6746,cust_87d17b25f8,acc_6824d73029ff,Arjun Kapoor,arjun.kapoor342@gmail.com,242,2026-08-08T11:17:24,28.92,INR,grocery,merch_791e363e,card_present,dev_11qjd5ln55,IN,IN,False,,0,
txn_acd49994c3d94a,cust_c24b00fdf8,acc_409e531777b4,Dev Nair,dev.nair573@proton.me,48,2026-08-08T11:23:04,13.34,USD,grocery,merch_29577e2f,card_not_present,dev_365rd46wke,GB,GB,False,,0,
txn_0c14309baf3a45,cust_d357be2cce,acc_ceadcecd8cc4,Ishaan Khan,ishaan.khan216@outlook.com,323,2026-08-08T11:23:23,23.88,INR,grocery,merch_e648aa04,app_transfer,dev_q9xd8xq41w,IN,IN,False,,0,
txn_a61fb0aecdaf41,cust_4082239a9a,acc_7c5e17d227c5,Neha Khan,neha.khan75@gmail.com,2182,2026-08-08T11:28:40,729.51,INR,electronics,merch_c045b27b,app_transfer,dev_m75w15mn6s,IN,IN,False,,0,
txn_b256e41590a848,cust_761e6abf7a,acc_283ddffa3ac3,Ananya Mehta,ananya.mehta504@gmail.com,914,2026-08-08T11:38:28,29.65,INR,ecommerce_general,merch_ab284aa7,card_not_present,dev_xm0632cwt0,IN,IN,False,,0,
txn_6c884cb5d2df42,cust_28a9098117,acc_b0d8d8897e2b,Ananya Iyer,ananya.iyer133@yahoo.com,2404,2026-08-08T11:56:51,31.44,INR,grocery,merch_8290065b,card_present,dev_mo11if24hy,IN,IN,False,,0,
txn_9caae7ce871840,cust_9e052e2c69,acc_6fa7bbe65097,Aditya Kapoor,aditya.kapoor815@proton.me,730,2026-08-08T12:00:56,7.06,INR,food_delivery,merch_0250e52d,app_transfer,dev_x2swosjvbc,IN,IN,False,,0,
txn_225300e530ac40,cust_8a7dc32978,acc_4b7cf2aaf7fa,Sana Reddy,sana.reddy890@outlook.com,698,2026-08-08T12:45:35,21.8,INR,utilities,merch_839370b3,wire,dev_ryesu4fcl5,IN,IN,False,,0,
txn_fb1f2944bda047,cust_8b0a6e305f,acc_cf7629b74477,Aditya Rao,aditya.rao973@outlook.com,1068,2026-08-08T12:49:06,146.02,INR,electronics,merch_8005dd37,card_not_present,dev_o3td3abeg1,IN,IN,False,,0,
txn_65625f9d70ec45,cust_7b5de008f8,acc_7f886d896c59,Myra Nair,myra.nair557@proton.me,752,2026-08-08T12:54:26,14.67,INR,entertainment,merch_71e5751e,card_not_present,dev_yivc99bxp6,SG,IN,True,,0,
txn_660016dc90ea4f,cust_683ab62343,acc_3a23951536cf,Dev Mehta,dev.mehta547@gmail.com,627,2026-08-08T12:55:05,22.14,INR,apparel,merch_7edc7de9,app_transfer,dev_cuij0yxiyq,IN,IN,True,,0,
txn_7d40c43b9deb45,cust_85263a1a84,acc_80d2a37afd29,Rohan Iyer,rohan.iyer800@gmail.com,1599,2026-08-08T13:02:11,199.94,INR,electronics,merch_55362d25,wire,dev_n0gx4ozv6z,IN,IN,False,,0,
txn_1da07c621f6541,cust_1dfb7e7332,acc_a43c0a284a21,Arjun Rao,arjun.rao195@yahoo.com,1419,2026-08-08T13:09:47,29.04,INR,utilities,merch_3e297934,card_not_present,dev_a9in2xr838,IN,IN,False,,0,
txn_710a98be76874a,cust_cacbf7ba17,acc_146fae8254a8,Saanvi Iyer,saanvi.iyer420@outlook.com,624,2026-08-08T13:11:29,13.19,INR,food_delivery,merch_ec099968,card_not_present,dev_6kv94yb4r8,IN,IN,False,,0,
txn_3f2871fb52de4a,cust_27e4da4ec7,acc_85a2207cab32,Kabir Verma,kabir.verma314@proton.me,339,2026-08-08T13:12:25,49.78,INR,grocery,merch_8220ddda,card_not_present,dev_aug7bb4dwu,IN,IN,False,,0,
txn_0f632ff10b024f,cust_0deabafbcf,acc_6a6e408a283f,Meera Sharma,meera.sharma922@outlook.com,2186,2026-08-08T13:14:19,47.79,INR,ecommerce_general,merch_b63f92a6,app_transfer,dev_xciofo0vel,IN,IN,False,,0,
txn_aabedd6abe5b46,cust_760deb575e,acc_e98d762b7b3e,Aditya Gupta,aditya.gupta148@outlook.com,2001,2026-08-08T13:23:50,16.82,INR,apparel,merch_2e5d45e1,app_transfer,dev_x0joc6z9lv,IN,IN,False,,0,
txn_4624da8ad5f244,cust_ddd354e56e,acc_4e5f2fbd5449,Simran Reddy,simran.reddy420@gmail.com,1367,2026-08-08T13:24:48,53.31,USD,utilities,merch_d0560406,app_transfer,dev_0zcmhfmtgd,US,US,False,,0,
txn_81f7962ec2e343,cust_ad995d39c0,acc_29a11a778e3d,Diya Khan,diya.khan152@gmail.com,445,2026-08-08T13:26:47,12.56,USD,fuel,merch_e78a1bd0,app_transfer,dev_depu0f80gn,AE,AE,False,,0,
txn_8259f46681ae4a,cust_244b6f7354,acc_5aeb0a253e3b,Ananya Kapoor,ananya.kapoor31@outlook.com,2030,2026-08-08T13:28:09,12.32,INR,ecommerce_general,merch_58e99398,app_transfer,dev_pzd8n0obku,IN,IN,False,,0,
txn_bb0aaff37dd148,cust_467fabdbe1,acc_57e9586df3a8,Diya Sharma,diya.sharma929@gmail.com,578,2026-08-08T13:31:47,39.77,INR,fuel,merch_1f8fd436,card_not_present,dev_zbm8pe4l9e,SG,IN,True,,0,
txn_b790ca3301784d,cust_67ba792c5f,acc_8e1e910f77c6,Aarav Iyer,aarav.iyer830@gmail.com,1889,2026-08-08T13:32:23,35.28,USD,ecommerce_general,merch_151bc3d9,card_not_present,dev_r5px6b4626,US,US,False,,0,
txn_23ec49c2943f46,cust_f840f60712,acc_7ff2e549a654,Myra Singh,myra.singh416@outlook.com,2495,2026-08-08T13:32:48,50.79,USD,healthcare,merch_067fcd57,card_not_present,dev_m25a5piskf,GB,GB,False,,0,
txn_8dece3bf3e1e40,cust_48c5285c36,acc_0e64726c12be,Priya Das,priya.das838@outlook.com,1341,2026-08-08T13:34:31,14.48,INR,fuel,merch_209397b4,card_not_present,dev_d6x73zca7f,IN,IN,False,,0,
txn_7e46686a528744,cust_bef6bd904e,acc_4424ddb0e02e,Rahul Verma,rahul.verma114@gmail.com,2454,2026-08-08T13:44:38,30.68,INR,fuel,merch_a3a7cacd,app_transfer,dev_u139ka7jk8,IN,IN,False,,0,
txn_6c890702265f4f,cust_bf7c84b3d0,acc_1060ca586aef,Ishaan Patel,ishaan.patel761@gmail.com,1035,2026-08-08T13:47:26,42.47,INR,utilities,merch_affefc84,card_not_present,dev_wft52mfx1l,IN,IN,False,,0,
txn_4ea5fdf8184a4e,cust_553835c0c4,acc_af3eaf68f2cb,Sana Nair,sana.nair533@proton.me,216,2026-08-08T13:53:10,27.73,INR,grocery,merch_3cffc3b4,wire,dev_gvz9aawe42,IN,IN,False,,0,
txn_8b318b88d06145,cust_966325db8c,acc_9774826822cf,Rohan Rao,rohan.rao780@gmail.com,159,2026-08-08T13:59:52,179.29,INR,electronics,merch_d9e10cb9,card_present,dev_p4b7qpizj8,IN,IN,False,,0,
txn_97c3361d58f24a,cust_41110f3d54,acc_8b4485412236,Myra Khan,myra.khan82@gmail.com,827,2026-08-08T14:00:44,50.67,USD,fuel,merch_7b645d7c,card_not_present,dev_7oxk8c1gra,US,US,False,,0,
txn_b4b3ea9132d94c,cust_3fcd50af70,acc_62cd883ff612,Karan Khan,karan.khan286@gmail.com,474,2026-08-08T14:01:58,24.22,USD,healthcare,merch_43c9fc69,wire,dev_kxo9t7e8g8,SG,SG,False,,0,
txn_99a78dbbba6541,cust_a485049a30,acc_3d698fe2d3f0,Pooja Nair,pooja.nair490@proton.me,1742,2026-08-08T14:05:21,16.63,INR,fuel,merch_0402aa35,card_not_present,dev_jek91kegj5,IN,IN,False,,0,
txn_f4885e79ab6248,cust_e8f27ddae8,acc_862082762e3d,Ananya Khan,ananya.khan21@outlook.com,1078,2026-08-08T14:19:03,13.57,INR,apparel,merch_e352ed54,card_present,dev_kwdd9fkp8u,IN,IN,False,,0,
txn_6ec8ab21b4f04b,cust_95e6c287e3,acc_7715e48c5b5f,Sana Das,sana.das974@gmail.com,1955,2026-08-08T14:24:20,7.82,USD,utilities,merch_9a7b455e,app_transfer,dev_yjb1qx6gvw,DE,DE,False,,0,
txn_8ba392d9182f4b,cust_26944a029c,acc_d450189fc130,Aarav Nair,aarav.nair656@outlook.com,63,2026-08-08T14:27:38,23.28,USD,ecommerce_general,merch_f17d34de,card_present,dev_iuuya687ef,AE,AE,False,,0,
txn_9fbea486eb574a,cust_17c413e264,acc_90bd97ae2c42,Karan Das,karan.das154@gmail.com,993,2026-08-08T14:31:24,36.15,INR,apparel,merch_aeaa3d99,card_not_present,dev_1g9eu818ut,IN,IN,False,,0,
txn_40f862b964fe4b,cust_ddd354e56e,acc_4e5f2fbd5449,Simran Reddy,simran.reddy420@gmail.com,1367,2026-08-08T14:33:06,1276.45,USD,travel,merch_5a1e7703,card_present,dev_0zcmhfmtgd,US,US,False,,0,
txn_ad1bf0e8bdb54b,cust_8700382416,acc_b0e7fdba89a2,Diya Khan,diya.khan701@gmail.com,1489,2026-08-08T14:38:42,34.08,INR,fuel,merch_bee28016,card_not_present,dev_eyo3hli32b,IN,IN,False,,0,
txn_81d14ce7bd0544,cust_70a856a61e,acc_b20dec618ef8,Rohan Reddy,rohan.reddy185@proton.me,271,2026-08-08T14:39:16,11.95,INR,apparel,merch_ed0a9348,card_not_present,dev_tnd9tkg1f8,IN,IN,False,,0,
txn_8db468a4cd4f48,cust_0deabafbcf,acc_6a6e408a283f,Meera Sharma,meera.sharma922@outlook.com,2186,2026-08-08T14:40:37,36.31,INR,food_delivery,merch_fb9e23e7,card_not_present,dev_xciofo0vel,IN,IN,False,,0,
txn_2659542db4fb47,cust_2cabb71944,acc_cd21782cff75,Karan Reddy,karan.reddy345@proton.me,1840,2026-08-08T14:41:39,6.61,INR,food_delivery,merch_df2efb9a,app_transfer,dev_or9mm201ld,IN,IN,False,,0,
txn_23dbc48a080444,cust_cdb0980dae,acc_51979fccaf49,Rahul Kapoor,rahul.kapoor713@gmail.com,1703,2026-08-08T14:46:03,42.38,USD,ecommerce_general,merch_4a981c01,app_transfer,dev_4le2ob2bb3,US,US,False,,0,
txn_e9ae13717c4e4e,cust_7ab3c855b5,acc_ce04e0c1259c,Vivaan Sharma,vivaan.sharma62@outlook.com,1292,2026-08-08T14:52:13,13.99,INR,grocery,merch_651d4ca8,app_transfer,dev_9x9yezpugf,IN,IN,False,,0,
txn_01a88faecccd4c,cust_2b9e3e6849,acc_93c1491cd184,Ananya Singh,ananya.singh884@gmail.com,560,2026-08-08T15:01:17,6.66,INR,food_delivery,merch_703b6427,app_transfer,dev_53888xp8fh,IN,IN,False,,0,
txn_bed099c9118e40,cust_2b9e3e6849,acc_93c1491cd184,Ananya Singh,ananya.singh884@gmail.com,560,2026-08-08T15:02:15,6.25,INR,food_delivery,merch_cae87178,card_not_present,dev_53888xp8fh,IN,IN,False,,0,
txn_8acd582cbd364c,cust_31cd47dd78,acc_91728928ff94,Ananya Reddy,ananya.reddy620@gmail.com,1721,2026-08-08T15:05:34,3.97,USD,fuel,merch_9f0ba359,card_present,dev_16sgs5ttno,US,US,False,,0,
txn_bb7870d4068646,cust_98a00bf591,acc_3d4a55ff9b44,Arjun Kapoor,arjun.kapoor883@gmail.com,1629,2026-08-08T15:13:32,8.49,INR,ecommerce_general,merch_bac78076,card_present,dev_94874frhoc,IN,IN,False,,0,
txn_f5df159aa62047,cust_ecfbad0a01,acc_7024b677cb77,Rahul Gupta,rahul.gupta88@outlook.com,1293,2026-08-08T15:20:24,173.83,USD,electronics,merch_ce7e96ce,card_not_present,dev_biob6ffrlk,US,US,False,,0,
txn_c8820f1af28a45,cust_9dce1a4e68,acc_a753da59c080,Vivaan Sharma,vivaan.sharma862@outlook.com,60,2026-08-08T15:29:32,10.29,INR,grocery,merch_6495dec4,app_transfer,dev_3q825q30zx,IN,IN,False,,0,
txn_578c5428148944,cust_d357be2cce,acc_ceadcecd8cc4,Ishaan Khan,ishaan.khan216@outlook.com,323,2026-08-08T15:30:08,66.2,INR,travel,merch_5e21180e,card_not_present,dev_q9xd8xq41w,IN,IN,False,,0,
txn_fea6558f0ad849,cust_26944a029c,acc_d450189fc130,Aarav Nair,aarav.nair656@outlook.com,63,2026-08-08T15:31:18,93.25,USD,grocery,merch_5022d5ae,card_present,dev_iuuya687ef,AE,AE,False,,0,
txn_f5c0c3fbbf4841,cust_935ad57cbd,acc_984182d32fe1,Arjun Kapoor,arjun.kapoor322@gmail.com,1047,2026-08-08T15:32:13,21.69,INR,apparel,merch_b26d67a2,card_not_present,dev_uxdj1dek8g,IN,IN,False,,0,
txn_aae695a8386a48,cust_31cd47dd78,acc_91728928ff94,Ananya Reddy,ananya.reddy620@gmail.com,1721,2026-08-08T15:34:42,55.5,USD,travel,merch_62aada1a,card_not_present,dev_16sgs5ttno,US,US,False,,0,
txn_da0d49256fe14c,cust_a9f756ffbb,acc_745e80894365,Pooja Sharma,pooja.sharma572@proton.me,1586,2026-08-08T15:37:40,6.49,INR,fuel,merch_7fd519e4,card_present,dev_udsh1bsr1o,IN,IN,False,,0,
txn_fafe0fee49e646,cust_9dce1a4e68,acc_a753da59c080,Vivaan Sharma,vivaan.sharma862@outlook.com,60,2026-08-08T15:42:35,10.58,INR,ecommerce_general,merch_82a132b5,card_not_present,dev_3q825q30zx,IN,IN,False,,0,
txn_bc2a2daf659046,cust_e189c94c21,acc_466923e3492f,Pooja Gupta,pooja.gupta330@outlook.com,1839,2026-08-08T15:45:03,13.93,INR,grocery,merch_57393aa0,card_not_present,dev_1szie40q8x,IN,IN,False,,0,
txn_49cab7acb1814f,cust_ed35a38d6e,acc_4bbf50557a44,Myra Iyer,myra.iyer651@gmail.com,1766,2026-08-08T15:51:17,3.48,USD,fuel,merch_34db9a63,app_transfer,dev_oldc08fc0t,SG,SG,False,,0,
txn_66635a5b32a640,cust_7c74d43585,acc_61f33ed6925d,Simran Khan,simran.khan429@proton.me,184,2026-08-08T15:56:18,77.84,USD,electronics,merch_34a8841f,app_transfer,dev_u7wj0vysd3,AE,AE,False,,0,
txn_9e5e6f63db064e,cust_dea4fa4909,acc_9d8197aee850,Ananya Das,ananya.das557@yahoo.com,1701,2026-08-08T15:56:45,21.09,USD,entertainment,merch_313996fa,card_present,dev_7bbmpxq3xt,US,US,False,,0,
txn_ab2069422e1b4a,cust_caf09de35a,acc_81d378b4483a,Vivaan Khan,vivaan.khan489@yahoo.com,1881,2026-08-08T15:56:50,23.18,INR,fuel,merch_3c699941,card_not_present,dev_m8jj6avp1e,IN,IN,False,,0,
txn_b36ce5b6718041,cust_782e1686d4,acc_39b0014c2f9b,Sana Nair,sana.nair358@yahoo.com,101,2026-08-08T16:00:42,10.5,INR,fuel,merch_e869dd6d,card_present,dev_z5ymit7272,IN,IN,False,,0,
txn_6ba9dd451d824b,cust_5492e9813a,acc_ce15eb774845,Myra Khan,myra.khan462@gmail.com,1997,2026-08-08T16:00:57,21.71,INR,ecommerce_general,merch_dc2e1418,card_not_present,dev_hu8jfqc2v6,IN,IN,False,,0,
txn_70302168a4eb41,cust_553835c0c4,acc_af3eaf68f2cb,Sana Nair,sana.nair533@proton.me,216,2026-08-08T16:01:13,23.01,INR,entertainment,merch_6c7f79b5,card_present,dev_gvz9aawe42,IN,IN,False,,0,
txn_b4183b64340e4b,cust_9e052e2c69,acc_6fa7bbe65097,Aditya Kapoor,aditya.kapoor815@proton.me,730,2026-08-08T16:16:26,77.6,INR,travel,merch_d73a7889,app_transfer,dev_x2swosjvbc,IN,IN,False,,0,
txn_d798ec2de51c4f,cust_1ae10f8717,acc_98264de23dd0,Aditya Verma,aditya.verma401@yahoo.com,1971,2026-08-08T16:18:11,15.98,INR,grocery,merch_3b9e2a00,app_transfer,dev_4yxfiblejg,SG,IN,True,,0,
txn_b9fe0fc1c64143,cust_57e5d91269,acc_b82a5f6f0b32,Rohan Nair,rohan.nair903@proton.me,1468,2026-08-08T16:22:32,4.43,INR,apparel,merch_f8ef87fa,card_present,dev_hgbvszhfic,IN,IN,False,,0,
txn_425ac359800944,cust_289fe7e58f,acc_9665600bc9ec,Simran Kapoor,simran.kapoor944@yahoo.com,1880,2026-08-08T16:26:42,157.58,INR,electronics,merch_cd6cb76b,card_not_present,dev_ktuels4z6r,IN,IN,False,,0,
txn_cb51e958743e44,cust_3880c96edc,acc_5f46558baa8d,Kabir Gupta,kabir.gupta319@outlook.com,313,2026-08-08T16:27:30,21.34,INR,grocery,merch_c9ba6a5d,wire,dev_vg6dozhr1p,IN,IN,False,,0,
txn_580b97b1405748,cust_b8f49d6be2,acc_f9938f44405a,Neha Iyer,neha.iyer269@proton.me,1016,2026-08-08T16:29:32,20.55,INR,utilities,merch_87536d55,card_present,dev_t35yrwq2dx,IN,IN,False,,0,
txn_dc3f5112500240,cust_dcc1ff818e,acc_453a8dae44ef,Vivaan Reddy,vivaan.reddy870@yahoo.com,367,2026-08-08T16:33:16,45.98,INR,apparel,merch_c9ee0b5b,card_present,dev_36dypkn69b,IN,IN,True,,0,
txn_20625f98f98340,cust_4fa5b8bf36,acc_98d76318c148,Saanvi Sharma,saanvi.sharma932@yahoo.com,1786,2026-08-08T16:52:16,3.46,USD,grocery,merch_06f9b036,card_not_present,dev_pk5rjjtd1m,DE,DE,False,,0,
txn_6d391c7fb1e84a,cust_d3754a99b6,acc_8f0cfbcdc437,Karan Kapoor,karan.kapoor802@yahoo.com,1648,2026-08-08T17:01:20,29.93,INR,healthcare,merch_8a48c975,card_not_present,dev_ovgpp3suyq,IN,IN,False,,0,
txn_79ff8ca583ba4e,cust_cf6f470c9d,acc_912e43e5c9e6,Arjun Joshi,arjun.joshi548@proton.me,2375,2026-08-08T17:10:40,6.69,INR,food_delivery,merch_e79e2655,card_not_present,dev_87oky16bri,IN,IN,False,,0,
txn_7e25caec0dc642,cust_f34c886f9e,acc_456a8361ea99,Rahul Kapoor,rahul.kapoor762@yahoo.com,77,2026-08-08T17:18:56,26.46,USD,healthcare,merch_63716ad0,card_not_present,dev_ymszdximyn,DE,DE,False,,0,
txn_8dc36f052cd24d,cust_21cb4f0af7,acc_32baf4122e22,Ishaan Das,ishaan.das516@yahoo.com,379,2026-08-08T17:22:30,142.47,INR,fuel,merch_de51d5c5,card_not_present,dev_fkxm9puwcf,IN,IN,False,,0,
txn_195b89b230964b,cust_9172aa5f60,acc_90a7b31183f0,Karan Rao,karan.rao552@yahoo.com,445,2026-08-08T17:29:54,5.65,INR,food_delivery,merch_2130a756,card_present,dev_qxw112cd4y,IN,IN,False,,0,
txn_33ad1eb606ff48,cust_dea4fa4909,acc_9d8197aee850,Ananya Das,ananya.das557@yahoo.com,1701,2026-08-08T17:31:46,44.16,USD,utilities,merch_a2f0e605,card_not_present,dev_7bbmpxq3xt,US,US,False,,0,
